Timestamp,Voltage_L1_V,Voltage_L2_V,Voltage_L3_V,Current_L1_A,Current_L2_A,Current_L3_A,Frequency_Hz,PowerFactor,ActivePower_kW,ReactivePower_kVAR,ApparentPower_kVA,Energy_kWh
17-06-25 00:33,230.2,229.6,230.8,11.8,11.7,11.8,49.95,0.99,9.0,1.2,9.1,14131.2
17-06-25 00:34,229.6,230.7,231.3,12.3,12.4,12.0,49.99,0.97,8.9,1.1,9.0,14131.3
17-06-25 00:35,229.1,229.3,229.8,11.7,11.6,12.2,50.0,0.99,8.9,1.3,9.0,14131.4
17-06-25 00:36,230.7,230.0,231.3,12.4,11.9,11.6,49.97,0.98,8.9,1.0,9.0,14131.5
17-06-25 00:37,229.8,229.2,229.6,11.9,12.0,11.7,50.02,0.97,8.6,1.0,8.7,14131.6
17-06-25 00:38,230.9,230.5,230.8,11.9,11.7,11.8,50.02,0.96,9.0,1.0,9.1,14131.8
17-06-25 00:39,229.1,229.7,230.0,11.6,12.3,11.7,50.03,0.98,8.6,1.2,8.7,14131.9
17-06-25 00:40,229.5,230.7,229.7,12.1,11.7,11.7,50.05,0.97,8.6,1.1,8.7,14132.0
17-06-25 00:41,230.1,230.1,230.7,12.3,12.0,12.5,50.02,0.99,8.9,1.2,9.0,14132.1
17-06-25 00:42,230.9,230.2,229.9,11.7,12.3,12.0,49.96,0.97,9.0,1.0,9.1,14132.2
17-06-25 00:43,230.0,230.0,231.4,12.1,11.5,11.6,49.95,0.98,8.5,1.0,8.6,14132.3
17-06-25 00:44,230.0,230.7,229.5,12.4,12.3,12.3,50.01,0.98,8.6,1.2,8.7,14132.4
17-06-25 00:45,229.3,229.9,231.2,12.0,11.7,12.3,49.98,0.98,8.9,1.2,9.0,14132.5
17-06-25 00:46,229.6,230.2,230.8,11.6,12.5,12.1,50.03,0.99,8.6,1.2,8.7,14132.6
17-06-25 00:47,229.9,230.7,230.2,11.8,11.8,11.6,49.97,0.99,8.8,1.0,8.9,14132.7
17-06-25 00:48,230.2,229.3,231.0,11.7,12.2,11.8,50.02,0.97,8.7,1.0,8.8,14132.8
17-06-25 00:49,229.4,230.2,229.7,12.1,11.6,12.0,49.98,0.96,8.9,1.2,9.0,14132.9
17-06-25 00:50,229.7,229.9,229.6,12.3,11.6,11.7,49.97,0.99,8.9,1.3,9.0,14133.0
17-06-25 00:51,229.8,230.6,231.3,12.1,11.8,12.2,50.03,0.97,8.8,1.2,8.9,14133.1
17-06-25 00:52,230.5,230.9,229.9,11.8,12.1,12.0,50.01,0.98,8.8,1.3,8.9,14133.2
17-06-25 00:53,230.3,230.5,229.7,12.3,12.3,12.1,50.0,0.98,8.8,1.1,8.9,14133.3
17-06-25 00:54,229.2,230.4,231.1,11.7,12.3,12.3,49.95,0.98,8.5,1.1,8.6,14133.4
17-06-25 00:55,230.7,230.0,230.7,11.6,11.7,12.1,49.96,0.99,8.6,1.1,8.7,14133.5
17-06-25 00:56,230.3,231.0,230.2,11.6,12.3,11.9,50.05,0.96,8.7,1.3,8.8,14133.6
17-06-25 00:57,229.4,230.0,230.0,11.8,11.8,11.7,50.03,0.97,8.8,1.2,8.9,14133.7
17-06-25 00:58,229.5,231.0,231.5,11.7,12.0,11.6,49.96,0.97,8.6,1.2,8.7,14133.8
17-06-25 00:59,230.1,229.1,230.3,12.4,12.4,11.5,49.99,0.97,8.5,1.1,8.6,14133.9
17-06-25 01:00,229.3,229.1,229.5,11.8,11.7,12.4,50.01,0.98,9.0,1.1,9.1,14134.0
17-06-25 01:01,230.4,229.0,230.4,12.2,12.3,12.2,50.05,0.97,8.6,1.1,8.7,14134.1
17-06-25 01:02,229.1,230.6,229.9,12.2,12.1,11.5,50.03,0.96,8.6,1.2,8.7,14134.2
17-06-25 01:03,229.7,230.5,231.2,11.7,12.0,12.4,49.99,0.97,8.7,1.2,8.8,14134.3
17-06-25 01:04,230.4,229.2,230.4,12.0,11.8,12.1,50.04,0.96,8.5,1.2,8.6,14134.4
17-06-25 01:05,230.1,229.5,231.0,11.8,11.6,12.3,49.99,0.96,8.9,1.1,9.0,14134.5
17-06-25 01:06,229.9,229.5,230.3,12.5,12.3,12.4,50.0,0.98,9.0,1.2,9.1,14134.6
17-06-25 01:07,230.5,230.8,231.1,11.8,12.4,11.8,49.95,0.99,8.8,1.0,8.9,14134.7
17-06-25 01:08,231.0,229.4,229.9,12.0,12.3,12.1,49.97,0.99,8.8,1.1,8.9,14134.8
17-06-25 01:09,230.1,230.7,229.9,12.4,11.6,12.5,49.97,0.97,8.7,1.2,8.8,14134.9
17-06-25 01:10,230.3,229.4,229.6,11.7,12.2,12.1,49.97,0.98,8.6,1.3,8.7,14135.0
17-06-25 01:11,229.5,230.2,230.5,12.5,11.7,12.1,49.99,0.96,9.0,1.1,9.1,14135.1
17-06-25 01:12,229.7,230.0,230.1,11.8,12.2,11.5,49.99,0.97,8.9,1.2,9.0,14135.2
17-06-25 01:13,231.0,229.5,229.8,11.8,11.8,12.1,50.04,0.97,8.9,1.1,9.0,14135.3
17-06-25 01:14,229.6,229.9,231.4,12.4,12.0,11.9,50.03,0.97,8.5,1.0,8.6,14135.4
17-06-25 01:15,231.0,230.8,231.0,11.9,11.7,11.5,50.01,0.97,8.7,1.2,8.8,14135.5
17-06-25 01:16,230.8,230.6,231.4,12.4,11.6,11.7,50.01,0.98,8.6,1.2,8.7,14135.6
17-06-25 01:17,229.9,230.6,230.2,12.1,12.0,11.5,49.98,0.97,8.7,1.3,8.8,14135.7
17-06-25 01:18,230.6,231.0,231.0,12.2,11.5,11.7,49.96,0.99,8.9,1.2,9.0,14135.8
17-06-25 01:19,230.0,229.2,231.1,11.7,12.4,11.9,50.05,0.98,8.6,1.2,8.7,14135.9
17-06-25 01:20,229.6,230.8,230.3,11.9,11.7,11.6,49.98,0.98,8.6,1.2,8.7,14136.0
17-06-25 01:21,229.0,229.3,230.0,12.3,12.0,12.3,50.01,0.98,8.8,1.2,8.9,14136.1
17-06-25 01:22,230.1,229.2,231.1,12.1,11.7,12.4,50.04,0.98,8.8,1.2,8.9,14136.2
17-06-25 01:23,229.2,230.5,230.7,12.3,11.9,11.7,49.99,0.98,8.7,1.1,8.8,14136.3
17-06-25 01:24,230.6,230.7,230.0,11.8,12.3,12.3,49.98,0.98,9.0,1.2,9.1,14136.4
17-06-25 01:25,229.6,229.1,230.9,11.7,12.3,11.9,49.99,0.96,9.0,1.1,9.1,14136.5
17-06-25 01:26,230.3,230.3,230.9,11.9,11.7,12.0,49.97,0.97,8.7,1.3,8.8,14136.6
17-06-25 01:27,230.7,229.2,230.6,12.5,12.4,11.8,49.96,0.97,8.9,1.3,9.0,14136.7
17-06-25 01:28,229.6,230.0,231.5,11.6,12.3,12.4,50.01,0.98,8.9,1.2,9.0,14136.8
17-06-25 01:29,230.6,230.4,230.7,12.0,12.4,12.0,50.04,0.98,8.5,1.1,8.6,14136.9
17-06-25 01:30,229.6,229.5,231.0,11.6,12.3,12.1,49.97,0.96,8.6,1.0,8.7,14137.0
17-06-25 01:31,230.3,229.8,229.7,11.8,12.5,12.4,49.96,0.96,8.8,1.0,8.9,14137.1
17-06-25 01:32,230.4,230.6,230.7,12.4,12.5,11.8,50.0,0.98,8.6,1.1,8.7,14137.2
17-06-25 01:33,229.1,230.1,230.6,11.9,11.9,11.9,50.01,0.96,8.6,1.1,8.7,14137.3
17-06-25 01:34,230.8,229.0,230.1,11.8,12.5,11.8,50.02,0.97,8.6,1.2,8.7,14137.4
17-06-25 01:35,230.9,229.4,230.8,11.9,12.1,12.4,50.04,0.98,8.6,1.2,8.7,14137.5
17-06-25 01:36,230.0,229.1,231.4,11.5,12.2,12.5,50.04,0.98,8.9,1.1,9.0,14137.6
17-06-25 01:37,229.6,230.7,230.3,11.8,11.8,12.4,50.0,0.99,9.0,1.0,9.1,14137.8
17-06-25 01:38,230.1,229.4,231.3,11.8,12.2,12.5,49.99,0.98,8.5,1.2,8.6,14137.9
17-06-25 01:39,229.4,229.2,230.8,12.1,11.7,12.5,50.01,0.96,8.7,1.3,8.8,14138.0
17-06-25 01:40,230.3,229.0,230.9,11.6,12.1,12.0,50.02,0.96,8.9,1.0,9.0,14138.1
17-06-25 01:41,229.1,229.9,230.2,11.7,12.4,12.3,49.97,0.98,8.6,1.2,8.7,14138.2
17-06-25 01:42,230.6,230.8,229.9,12.0,12.0,11.9,50.02,0.98,8.6,1.1,8.7,14138.3
17-06-25 01:43,229.2,229.4,231.4,12.1,12.3,12.0,49.98,0.98,8.9,1.2,9.0,14138.4
17-06-25 01:44,230.6,230.3,229.8,11.8,11.6,11.6,49.97,0.98,8.5,1.1,8.6,14138.5
17-06-25 01:45,229.9,230.6,231.5,12.1,11.8,11.5,50.0,0.96,8.9,1.2,9.0,14138.6
17-06-25 01:46,229.2,229.3,229.6,12.4,11.9,12.2,50.01,0.99,8.9,1.2,9.0,14138.7
17-06-25 01:47,230.5,229.6,230.0,12.1,12.2,12.2,50.0,0.97,8.7,1.2,8.8,14138.8
17-06-25 01:48,230.0,230.5,231.0,12.3,12.4,11.5,50.02,0.97,8.7,1.2,8.8,14138.9
17-06-25 01:49,230.5,229.3,230.3,11.7,11.8,12.1,50.02,0.96,8.5,1.2,8.6,14139.0
17-06-25 01:50,229.3,229.7,229.7,12.3,12.3,11.7,49.95,0.98,8.9,1.2,9.0,14139.1
17-06-25 01:51,230.0,229.5,230.3,12.4,12.4,12.2,49.97,0.98,8.5,1.1,8.6,14139.2
17-06-25 01:52,229.2,230.3,229.8,12.3,11.9,11.5,50.04,0.97,8.7,1.3,8.8,14139.3
17-06-25 01:53,230.7,230.6,231.1,11.5,12.4,11.5,49.98,0.98,8.5,1.2,8.6,14139.4
17-06-25 01:54,229.0,229.8,231.3,12.0,12.1,11.6,49.99,0.99,8.8,1.1,8.9,14139.5
17-06-25 01:55,229.8,230.1,229.9,11.5,12.4,11.6,49.95,0.97,8.7,1.2,8.8,14139.6
17-06-25 01:56,230.3,229.0,229.6,12.4,12.5,11.8,50.0,0.96,8.5,1.2,8.6,14139.7
17-06-25 01:57,229.3,230.9,229.6,12.4,12.1,12.0,50.0,0.98,8.9,1.1,9.0,14139.8
17-06-25 01:58,230.7,229.4,230.6,12.3,12.4,12.3,50.03,0.96,8.8,1.1,8.9,14139.9
17-06-25 01:59,229.0,229.3,231.5,12.1,12.4,11.9,49.96,0.97,9.0,1.3,9.1,14140.0
17-06-25 02:00,229.5,229.3,229.7,12.3,11.5,12.5,49.98,0.99,9.0,1.2,9.1,14140.1
17-06-25 02:01,229.5,230.4,230.7,12.3,11.8,12.3,49.97,0.96,8.7,1.3,8.8,14140.2
17-06-25 02:02,230.9,230.8,230.1,12.3,12.2,11.9,50.01,0.98,8.6,1.2,8.7,14140.3
17-06-25 02:03,230.9,229.3,230.8,11.9,12.2,11.9,49.96,0.98,8.6,1.2,8.7,14140.4
17-06-25 02:04,230.2,230.7,230.0,12.2,12.4,11.6,50.04,0.98,8.8,1.1,8.9,14140.5
17-06-25 02:05,229.4,229.2,230.6,11.6,11.9,11.8,50.04,0.97,8.8,1.0,8.9,14140.6
17-06-25 02:06,230.9,230.0,230.0,12.4,11.6,11.9,49.99,0.96,8.9,1.0,9.0,14140.7
17-06-25 02:07,230.0,230.3,231.3,12.2,11.7,11.7,50.04,0.99,8.9,1.1,9.0,14140.8
17-06-25 02:08,230.0,230.1,230.5,11.7,12.4,11.6,50.03,0.97,8.8,1.0,8.9,14140.9
17-06-25 02:09,229.1,230.7,229.9,12.0,11.6,11.8,50.02,0.98,8.7,1.1,8.8,14141.0
17-06-25 02:10,229.3,230.8,229.9,12.1,12.2,12.3,49.98,0.98,8.6,1.0,8.7,14141.1
17-06-25 02:11,230.2,229.3,231.0,12.2,11.8,12.1,50.03,0.99,8.9,1.1,9.0,14141.2
17-06-25 02:12,230.3,230.6,230.3,12.1,11.7,11.9,50.03,0.98,9.0,1.1,9.1,14141.4
17-06-25 02:13,230.6,229.6,231.0,12.4,11.8,11.8,50.03,0.97,8.9,1.3,9.0,14141.5
17-06-25 02:14,230.0,230.4,230.9,12.2,12.4,11.8,50.01,0.96,8.8,1.3,8.9,14141.6
17-06-25 02:15,229.4,230.9,230.7,11.7,11.6,12.0,49.99,0.98,8.6,1.0,8.7,14141.7
17-06-25 02:16,230.0,229.1,230.5,11.6,12.4,12.3,49.99,0.97,8.9,1.0,9.0,14141.8
17-06-25 02:17,229.3,230.9,230.3,12.4,12.1,11.8,49.99,0.98,8.9,1.0,9.0,14141.9
17-06-25 02:18,230.1,230.0,231.4,12.3,11.9,12.3,49.95,0.99,8.5,1.3,8.6,14142.0
17-06-25 02:19,229.9,229.5,231.2,12.0,12.4,11.6,49.97,0.99,8.9,1.2,9.0,14142.1
17-06-25 02:20,230.6,230.8,230.2,11.9,11.6,11.6,49.97,0.96,8.5,1.2,8.6,14142.2
17-06-25 02:21,230.0,230.3,230.0,12.1,12.2,11.8,50.02,0.98,8.6,1.3,8.7,14142.3
17-06-25 02:22,229.5,229.9,230.6,12.2,11.8,12.1,50.05,0.98,9.0,1.2,9.1,14142.4
17-06-25 02:23,229.6,229.9,229.8,12.4,12.0,12.0,50.05,0.96,8.8,1.1,8.9,14142.5
17-06-25 02:24,230.2,230.4,231.1,12.2,11.5,11.6,50.02,0.98,8.5,1.2,8.6,14142.6
17-06-25 02:25,229.1,229.1,229.8,12.2,12.4,12.1,50.01,0.97,9.0,1.2,9.1,14142.8
17-06-25 02:26,230.2,230.1,230.1,11.7,11.9,11.6,49.96,0.98,8.9,1.1,9.0,14142.9
17-06-25 02:27,230.2,230.6,229.8,12.1,12.1,12.0,50.05,0.97,9.0,1.1,9.1,14143.0
17-06-25 02:28,231.0,229.2,231.4,11.9,11.5,12.0,49.98,0.97,8.6,1.3,8.7,14143.1
17-06-25 02:29,230.3,229.4,231.3,12.3,11.8,12.0,50.02,0.98,8.6,1.1,8.7,14143.2
17-06-25 02:30,230.1,230.9,230.2,11.7,12.4,12.2,49.97,0.97,8.7,1.1,8.8,14143.3
17-06-25 02:31,230.4,230.4,230.5,11.7,11.8,12.4,50.02,0.98,8.8,1.0,8.9,14143.4
17-06-25 02:32,230.1,230.3,231.3,12.4,11.7,12.2,50.02,0.99,8.9,1.0,9.0,14143.5
17-06-25 02:33,230.2,229.8,230.1,11.6,11.7,11.5,49.98,0.97,8.5,1.2,8.6,14143.6
17-06-25 02:34,229.6,230.8,230.5,12.4,12.2,12.2,50.04,0.96,9.0,1.2,9.1,14143.8
17-06-25 02:35,229.3,230.1,230.8,12.1,12.0,12.3,50.01,0.96,8.6,1.1,8.7,14143.9
17-06-25 02:36,230.2,229.7,229.8,11.7,12.1,12.3,49.97,0.98,8.5,1.1,8.6,14144.0
17-06-25 02:37,229.5,229.8,230.4,11.8,12.2,11.6,50.02,0.98,9.0,1.1,9.1,14144.1
17-06-25 02:38,230.8,230.9,229.8,12.5,11.6,12.1,49.96,0.97,9.0,1.3,9.1,14144.2
17-06-25 02:39,229.8,230.6,230.9,12.2,11.6,11.8,49.97,0.96,8.6,1.2,8.7,14144.3
17-06-25 02:40,230.8,229.6,230.1,11.8,11.7,11.9,49.96,0.99,9.0,1.3,9.1,14144.4
17-06-25 02:41,230.7,230.1,229.9,11.7,11.8,12.4,49.96,0.98,8.7,1.2,8.8,14144.5
17-06-25 02:42,230.7,229.8,231.2,11.6,11.5,12.0,50.03,0.97,8.8,1.0,8.9,14144.6
17-06-25 02:43,230.4,229.3,230.3,11.8,11.8,12.5,50.0,0.97,8.5,1.1,8.6,14144.7
17-06-25 02:44,229.5,230.1,229.9,12.2,12.0,11.8,50.01,0.98,8.7,1.2,8.8,14144.8
17-06-25 02:45,230.8,229.7,231.2,11.7,11.7,12.4,50.0,0.99,8.9,1.1,9.0,14144.9
17-06-25 02:46,229.7,230.1,230.6,11.9,12.2,12.3,50.04,0.98,8.7,1.3,8.8,14145.0
17-06-25 02:47,230.0,229.7,229.9,12.5,11.7,11.6,49.96,0.99,8.7,1.1,8.8,14145.1
17-06-25 02:48,230.2,229.2,229.5,12.3,11.7,12.1,50.05,0.98,8.8,1.2,8.9,14145.2
17-06-25 02:49,229.6,229.8,230.1,11.9,12.1,12.3,49.98,0.97,8.9,1.3,9.0,14145.3
17-06-25 02:50,230.9,230.5,230.9,12.2,12.1,11.9,49.96,0.96,8.6,1.1,8.7,14145.4
17-06-25 02:51,230.1,230.5,230.9,11.8,12.1,12.2,50.04,0.97,8.5,1.0,8.6,14145.5
17-06-25 02:52,230.1,230.1,230.1,12.1,11.5,11.8,50.0,0.98,8.8,1.3,8.9,14145.6
17-06-25 02:53,230.1,230.7,229.7,12.0,12.2,11.8,50.03,0.96,8.6,1.1,8.7,14145.7
17-06-25 02:54,229.7,230.6,231.0,11.5,12.4,11.9,49.95,0.98,8.6,1.2,8.7,14145.8
17-06-25 02:55,230.1,230.1,231.1,11.9,12.1,12.2,49.95,0.97,8.7,1.3,8.8,14145.9
17-06-25 02:56,229.1,229.2,230.4,12.3,11.7,12.3,50.02,0.97,8.8,1.0,8.9,14146.0
17-06-25 02:57,229.5,229.2,231.2,12.3,12.4,12.4,49.97,0.98,8.9,1.0,9.0,14146.1
17-06-25 02:58,229.7,229.1,230.2,12.4,11.6,11.5,49.96,0.97,8.5,1.2,8.6,14146.2
17-06-25 02:59,230.9,229.3,231.1,12.5,11.8,12.4,50.01,0.98,8.6,1.1,8.7,14146.3
17-06-25 03:00,230.5,229.1,231.1,12.3,11.7,12.1,50.0,0.97,8.6,1.3,8.7,14146.4
17-06-25 03:01,229.8,231.0,230.3,11.6,11.6,12.4,49.99,0.99,8.7,1.3,8.8,14146.5
17-06-25 03:02,230.4,230.3,230.7,12.1,12.3,12.1,50.0,0.99,8.9,1.1,9.0,14146.6
17-06-25 03:03,230.9,229.4,230.7,12.5,11.8,11.6,49.95,0.98,8.7,1.0,8.8,14146.7
17-06-25 03:04,229.9,230.8,230.8,11.8,11.7,11.5,50.04,0.98,8.7,1.3,8.8,14146.8
17-06-25 03:05,230.3,230.8,229.7,12.4,11.9,11.7,49.98,0.96,8.9,1.2,9.0,14146.9
17-06-25 03:06,229.9,229.2,229.9,12.1,11.5,12.5,50.0,0.97,8.9,1.1,9.0,14147.0
17-06-25 03:07,230.3,230.6,231.4,12.4,12.3,11.7,49.99,0.98,8.8,1.1,8.9,14147.1
17-06-25 03:08,229.2,229.7,231.3,11.8,11.7,11.8,50.0,0.97,8.8,1.2,8.9,14147.2
17-06-25 03:09,230.4,231.0,230.7,12.3,11.9,12.0,49.97,0.98,8.7,1.0,8.8,14147.3
17-06-25 03:10,230.9,229.1,231.4,11.8,12.1,11.8,49.97,0.98,8.7,1.0,8.8,14147.4
17-06-25 03:11,229.9,229.4,231.0,11.9,11.9,11.6,50.01,0.97,8.8,1.1,8.9,14147.5
17-06-25 03:12,230.8,230.6,230.5,12.3,11.9,11.8,50.04,0.98,8.8,1.2,8.9,14147.6
17-06-25 03:13,229.5,229.4,229.5,12.4,12.1,11.8,49.99,0.97,8.5,1.1,8.6,14147.7
17-06-25 03:14,230.2,230.7,230.5,11.9,12.0,11.9,50.01,0.98,8.8,1.2,8.9,14147.8
17-06-25 03:15,230.8,229.1,230.8,11.6,12.3,11.5,49.99,0.99,8.8,1.1,8.9,14147.9
17-06-25 03:16,229.2,229.2,231.2,11.7,12.2,11.8,49.99,0.96,8.9,1.1,9.0,14148.0
17-06-25 03:17,229.8,229.0,231.0,11.9,12.0,12.0,49.96,0.96,8.5,1.3,8.6,14148.1
17-06-25 03:18,229.1,230.7,229.9,12.3,12.1,11.6,49.95,0.98,9.0,1.2,9.1,14148.2
17-06-25 03:19,230.6,230.8,231.0,12.1,12.0,12.4,50.04,0.96,8.8,1.0,8.9,14148.3
17-06-25 03:20,229.6,230.9,231.2,12.4,12.4,12.3,49.96,0.99,8.8,1.2,8.9,14148.4
17-06-25 03:21,229.5,230.2,230.4,11.6,12.0,12.1,50.02,0.98,8.6,1.1,8.7,14148.5
17-06-25 03:22,229.9,230.7,230.7,11.5,12.2,12.0,49.95,0.99,8.5,1.2,8.6,14148.6
17-06-25 03:23,230.3,229.0,229.6,12.1,11.7,12.3,49.97,0.97,8.7,1.2,8.8,14148.7
17-06-25 03:24,229.2,230.2,231.3,11.8,11.6,12.4,49.95,0.97,8.5,1.3,8.6,14148.8
17-06-25 03:25,230.8,230.6,231.1,12.3,12.3,11.8,49.96,0.98,9.0,1.2,9.1,14148.9
17-06-25 03:26,230.2,230.9,230.2,12.2,11.7,11.5,50.0,0.97,8.7,1.0,8.8,14149.0
17-06-25 03:27,230.9,229.7,230.7,11.5,11.9,12.1,50.05,0.96,8.7,1.2,8.8,14149.1
17-06-25 03:28,229.2,229.9,231.4,12.1,12.3,11.9,49.95,0.97,8.6,1.2,8.7,14149.2
17-06-25 03:29,229.8,230.7,231.3,12.5,12.2,12.0,50.01,0.96,8.8,1.2,8.9,14149.3
17-06-25 03:30,229.3,229.8,229.7,12.2,12.1,12.3,49.99,0.99,8.7,1.2,8.8,14149.4
17-06-25 03:31,229.3,230.1,230.2,12.3,12.3,12.1,49.99,0.97,8.7,1.1,8.8,14149.5
17-06-25 03:32,229.1,230.5,230.7,11.8,12.3,12.1,49.99,0.98,8.6,1.2,8.7,14149.6
17-06-25 03:33,229.8,231.0,230.9,12.0,11.6,11.7,49.95,0.96,8.9,1.0,9.0,14149.7
17-06-25 03:34,230.2,229.4,229.7,11.9,12.3,11.6,49.96,0.97,8.9,1.3,9.0,14149.8
17-06-25 03:35,229.0,230.7,229.8,11.9,12.3,12.4,50.0,0.99,8.5,1.0,8.6,14149.9
17-06-25 03:36,229.5,230.6,231.0,12.4,11.6,11.9,50.0,0.99,8.7,1.2,8.8,14150.0
17-06-25 03:37,230.1,229.5,230.4,11.9,12.1,11.5,49.99,0.97,8.9,1.2,9.0,14150.1
17-06-25 03:38,230.3,230.2,229.5,12.2,11.9,12.0,50.03,0.96,8.6,1.0,8.7,14150.2
17-06-25 03:39,230.2,230.5,231.5,12.3,12.5,12.1,49.97,0.99,8.6,1.1,8.7,14150.3
17-06-25 03:40,230.9,230.7,230.9,12.4,12.5,12.4,49.98,0.97,8.9,1.3,9.0,14150.4
17-06-25 03:41,229.8,230.3,230.6,11.9,12.1,11.6,50.03,0.98,8.9,1.1,9.0,14150.5
17-06-25 03:42,230.1,230.6,230.6,12.1,12.5,11.8,49.96,0.99,8.6,1.1,8.7,14150.6
17-06-25 03:43,229.9,230.3,231.0,12.5,12.1,12.3,50.03,0.97,8.9,1.1,9.0,14150.7
17-06-25 03:44,229.3,229.7,230.0,12.0,12.3,12.0,50.0,0.97,8.7,1.0,8.8,14150.8
17-06-25 03:45,230.9,230.7,229.9,11.7,12.3,12.3,50.0,0.98,8.8,1.2,8.9,14150.9
17-06-25 03:46,230.8,230.3,231.2,11.5,11.8,12.2,49.97,0.96,8.7,1.1,8.8,14151.0
17-06-25 03:47,229.4,229.9,229.7,12.2,12.1,11.9,49.96,0.98,8.5,1.2,8.6,14151.1
17-06-25 03:48,230.0,230.7,229.8,11.8,12.0,11.7,50.02,0.98,8.7,1.1,8.8,14151.2
17-06-25 03:49,229.5,229.4,230.0,12.2,11.9,11.7,49.98,0.99,8.8,1.1,8.9,14151.3
17-06-25 03:50,229.2,230.2,229.7,12.2,11.6,11.9,50.0,0.98,8.9,1.2,9.0,14151.4
17-06-25 03:51,230.9,229.3,229.8,11.8,12.2,12.1,49.97,0.96,8.7,1.2,8.8,14151.5
17-06-25 03:52,229.6,229.2,231.4,11.8,12.2,12.3,50.02,0.99,8.7,1.3,8.8,14151.6
